At frame 0, car 1 is located at coordinates [566.24, 321.01] with a bounding box of width 121.82 and height 94.51.
 At frame 375, car 3 is located at coordinates [768.97, 304.40] with a bounding box of width 204.27 and height 104.74.
 At frame 375, car 450 is located at coordinates [768.97, 304.40] with a bounding box of width 204.27 and height 104.74.
 At frame 375, car 289 is located at coordinates [768.97, 304.40] with a bounding box of width 204.27 and height 104.74.
 At frame 375, car 431 is located at coordinates [768.97, 304.40] with a bounding box of width 204.27 and height 104.74.
 

=====================================================

At frame 375, car 445 is located at coordinates [768.97, 304.40] with a bounding box of width 204.27 and height 104.74.
 At frame 376, car 305 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 18 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 361 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 408 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 3 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 450 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 289 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 431 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 376, car 445 is located at coordinates [771.92, 305.53] with a bounding box of width 208.54 and height 105.94.
 At frame 377, car 305 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 18 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 361 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 408 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 3 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 450 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 289 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 445 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 377, car 431 is located at coordinates [774.40, 305.07] with a bounding box of width 215.81 and height 108.92.
 At frame 378, car 305 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 18 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 361 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 408 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 3 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 450 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 445 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 456 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 289 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 431 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 378, car 458 is located at coordinates [776.65, 305.82] with a bounding box of width 221.57 and height 110.41.
 At frame 379, car 305 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 18 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 361 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 408 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 450 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 3 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 459 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 431 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 456 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 445 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 379, car 460 is located at coordinates [780.16, 306.63] with a bounding box of width 225.81 and height 111.87.
 At frame 380, car 305 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 18 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 361 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 408 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 3 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 450 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 459 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 431 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 380, car 460 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 

=====================================================

At frame 380, car 445 is located at coordinates [782.25, 306.85] with a bounding box of width 233.51 and height 113.57.
 At frame 381, car 305 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 18 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 361 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 408 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 3 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 450 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 459 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 431 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 381, car 460 is located at coordinates [785.27, 307.21] with a bounding box of width 241.06 and height 116.53.
 At frame 382, car 305 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 18 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 361 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 408 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 3 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 450 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 445 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 431 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 382, car 458 is located at coordinates [790.15, 307.00] with a bounding box of width 247.35 and height 118.50.
 At frame 383, car 305 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 18 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 361 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 408 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 3 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 450 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 445 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 431 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 458 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 383, car 459 is located at coordinates [794.28, 307.03] with a bounding box of width 253.11 and height 121.19.
 At frame 384, car 305 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 18 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 361 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 408 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 450 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 3 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 461 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 431 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 445 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 384, car 459 is located at coordinates [799.09, 307.06] with a bounding box of width 259.42 and height 123.97.
 At frame 385, car 305 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 18 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 361 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 408 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 3 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 450 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 461 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 431 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 445 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 385, car 458 is located at coordinates [807.08, 307.12] with a bounding box of width 266.05 and height 127.06.
 At frame 386, car 305 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 

=====================================================

At frame 386, car 18 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 361 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 408 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 3 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 450 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 461 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 431 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 445 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 458 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 386, car 460 is located at coordinates [811.77, 307.94] with a bounding box of width 274.06 and height 129.67.
 At frame 387, car 305 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 18 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 361 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 408 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 3 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 450 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 461 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 445 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 431 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 387, car 460 is located at coordinates [814.98, 307.99] with a bounding box of width 283.93 and height 132.44.
 At frame 388, car 305 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 18 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 361 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 408 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 3 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 450 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 461 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 445 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 431 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 388, car 460 is located at coordinates [821.78, 308.15] with a bounding box of width 293.19 and height 135.37.
 At frame 389, car 305 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 18 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 361 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 408 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 450 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 461 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 3 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 445 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 431 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 389, car 460 is located at coordinates [825.96, 308.11] with a bounding box of width 304.82 and height 138.17.
 At frame 390, car 305 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 18 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 361 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 408 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 461 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 450 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 3 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 445 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, car 431 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 At frame 390, truck 464 is located at coordinates [833.14, 308.52] with a bounding box of width 316.39 and height 141.06.
 

=====================================================

At frame 391, car 305 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 18 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 361 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 408 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 450 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 461 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 3 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 445 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, car 431 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 391, truck 464 is located at coordinates [838.83, 308.29] with a bounding box of width 327.98 and height 144.59.
 At frame 392, car 305 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 18 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 361 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 408 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 461 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 450 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 3 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 445 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, car 431 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 392, truck 464 is located at coordinates [847.02, 308.85] with a bounding box of width 339.80 and height 148.89.
 At frame 393, car 305 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 361 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 18 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 408 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 461 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 450 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 3 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 431 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, car 445 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 393, truck 464 is located at coordinates [854.57, 309.21] with a bounding box of width 354.57 and height 154.41.
 At frame 394, car 305 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 18 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 361 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 408 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 450 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 461 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 3 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 431 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, car 445 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 394, truck 464 is located at coordinates [861.41, 309.84] with a bounding box of width 367.47 and height 156.96.
 At frame 395, car 305 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 361 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 18 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 408 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 461 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 450 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 3 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 445 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, car 431 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 At frame 395, truck 464 is located at coordinates [871.05, 309.38] with a bounding box of width 382.84 and height 162.56.
 

=====================================================

At frame 396, car 305 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 18 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 361 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 408 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 461 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 450 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 3 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 445 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, car 431 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 396, truck 464 is located at coordinates [878.91, 310.17] with a bounding box of width 399.73 and height 166.53.
 At frame 397, car 305 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 18 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 361 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 408 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 461 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 450 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 445 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 3 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 397, car 431 is located at coordinates [888.68, 310.14] with a bounding box of width 390.52 and height 173.42.
 At frame 398, car 305 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 361 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 18 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 408 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 445 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 461 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 3 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 450 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, truck 464 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 398, car 431 is located at coordinates [898.80, 310.13] with a bounding box of width 380.92 and height 179.55.
 At frame 399, car 305 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 361 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 18 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 408 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 461 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 450 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 3 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 445 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, car 431 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 399, truck 464 is located at coordinates [908.90, 310.61] with a bounding box of width 370.75 and height 182.58.
 At frame 400, car 305 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 361 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 18 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 408 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 461 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 450 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 3 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 445 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, truck 464 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 400, car 431 is located at coordinates [920.63, 310.37] with a bounding box of width 358.79 and height 192.11.
 At frame 401, car 305 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 

=====================================================

At frame 401, car 361 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, car 18 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, car 408 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, car 461 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, car 450 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, car 3 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, car 445 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, truck 464 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 401, car 431 is located at coordinates [931.55, 309.79] with a bounding box of width 347.63 and height 194.83.
 At frame 402, car 305 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 361 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 18 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 408 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 461 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 445 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 450 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 3 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, truck 464 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 402, car 431 is located at coordinates [946.11, 310.89] with a bounding box of width 333.10 and height 201.78.
 At frame 403, car 305 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 361 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 18 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 408 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 461 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 450 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 445 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 3 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, truck 464 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
 At frame 403, car 431 is located at coordinates [959.22, 310.99] with a bounding box of width 320.20 and height 211.57.
