At frame 0, car 1 is located at coordinates [642.30, 367.61] with a bounding box of width 449.78 and height 264.98.
 At frame 230, car 4 is located at coordinates [195.67, 352.87] with a bounding box of width 360.02 and height 285.90.
 At frame 230, car 5 is located at coordinates [195.67, 352.87] with a bounding box of width 360.02 and height 285.90.
 At frame 230, car 8 is located at coordinates [195.67, 352.87] with a bounding box of width 360.02 and height 285.90.
 At frame 230, car 6 is located at coordinates [195.67, 352.87] with a bounding box of width 360.02 and height 285.90.
 At frame 231, car 2 is located at coordinates [197.19, 353.11] with a bounding box of width 358.24 and height 286.61.
 At frame 231, car 1 is located at coordinates [197.19, 353.11] with a bounding box of width 358.24 and height 286.61.
 At frame 231, car 3 is located at coordinates [197.19, 353.11] with a bounding box of width 358.24 and height 286.61.
 At frame 231, car 4 is located at coordinates [197.19, 353.11] with a bounding box of width 358.24 and height 286.61.
 At frame 231, car 5 is located at coordinates [197.19, 353.11] with a bounding box of width 358.24 and height 286.61.
 At frame 231, car 8 is located at coordinates [197.19, 353.11] with a bounding box of width 358.24 and height 286.61.
 At frame 231, car 6 is located at coordinates [197.19, 353.11] with a bounding box of width 358.24 and height 286.61.
 At frame 232, car 2 is located at coordinates [198.98, 353.53] with a bounding box of width 356.06 and height 286.27.
 At frame 232, car 1 is located at coordinates [198.98, 353.53] with a bounding box of width 356.06 and height 286.27.
 At frame 232, car 3 is located at coordinates [198.98, 353.53] with a bounding box of width 356.06 and height 286.27.
 At frame 232, car 4 is located at coordinates [198.98, 353.53] with a bounding box of width 356.06 and height 286.27.
 At frame 232, car 5 is located at coordinates [198.98, 353.53] with a bounding box of width 356.06 and height 286.27.
 At frame 232, car 6 is located at coordinates [198.98, 353.53] with a bounding box of width 356.06 and height 286.27.
 At frame 232, car 8 is located at coordinates [198.98, 353.53] with a bounding box of width 356.06 and height 286.27.
 At frame 233, car 2 is located at coordinates [200.10, 353.81] with a bounding box of width 354.35 and height 286.75.
 At frame 233, car 1 is located at coordinates [200.10, 353.81] with a bounding box of width 354.35 and height 286.75.
 At frame 233, car 3 is located at coordinates [200.10, 353.81] with a bounding box of width 354.35 and height 286.75.
 At frame 233, car 4 is located at coordinates [200.10, 353.81] with a bounding box of width 354.35 and height 286.75.
 At frame 233, car 5 is located at coordinates [200.10, 353.81] with a bounding box of width 354.35 and height 286.75.
 At frame 233, car 6 is located at coordinates [200.10, 353.81] with a bounding box of width 354.35 and height 286.75.
 At frame 233, car 8 is located at coordinates [200.10, 353.81] with a bounding box of width 354.35 and height 286.75.
 At frame 234, car 2 is located at coordinates [201.19, 354.27] with a bounding box of width 352.94 and height 283.48.
 At frame 234, car 1 is located at coordinates [201.19, 354.27] with a bounding box of width 352.94 and height 283.48.
 At frame 234, car 3 is located at coordinates [201.19, 354.27] with a bounding box of width 352.94 and height 283.48.
 At frame 234, car 4 is located at coordinates [201.19, 354.27] with a bounding box of width 352.94 and height 283.48.
 At frame 234, car 5 is located at coordinates [201.19, 354.27] with a bounding box of width 352.94 and height 283.48.
 At frame 234, car 6 is located at coordinates [201.19, 354.27] with a bounding box of width 352.94 and height 283.48.
 At frame 235, car 2 is located at coordinates [202.06, 354.46] with a bounding box of width 352.00 and height 284.36.
 At frame 235, car 1 is located at coordinates [202.06, 354.46] with a bounding box of width 352.00 and height 284.36.
 

=====================================================

At frame 235, car 3 is located at coordinates [202.06, 354.46] with a bounding box of width 352.00 and height 284.36.
 At frame 235, car 4 is located at coordinates [202.06, 354.46] with a bounding box of width 352.00 and height 284.36.
 At frame 235, car 5 is located at coordinates [202.06, 354.46] with a bounding box of width 352.00 and height 284.36.
 At frame 235, car 6 is located at coordinates [202.06, 354.46] with a bounding box of width 352.00 and height 284.36.
 At frame 236, car 2 is located at coordinates [202.65, 354.56] with a bounding box of width 350.74 and height 284.77.
 At frame 236, car 1 is located at coordinates [202.65, 354.56] with a bounding box of width 350.74 and height 284.77.
 At frame 236, car 3 is located at coordinates [202.65, 354.56] with a bounding box of width 350.74 and height 284.77.
 At frame 236, car 4 is located at coordinates [202.65, 354.56] with a bounding box of width 350.74 and height 284.77.
 At frame 236, car 5 is located at coordinates [202.65, 354.56] with a bounding box of width 350.74 and height 284.77.
 At frame 236, car 6 is located at coordinates [202.65, 354.56] with a bounding box of width 350.74 and height 284.77.
 At frame 237, car 2 is located at coordinates [203.26, 354.53] with a bounding box of width 350.01 and height 278.90.
 At frame 237, car 1 is located at coordinates [203.26, 354.53] with a bounding box of width 350.01 and height 278.90.
 At frame 237, car 3 is located at coordinates [203.26, 354.53] with a bounding box of width 350.01 and height 278.90.
 At frame 237, car 4 is located at coordinates [203.26, 354.53] with a bounding box of width 350.01 and height 278.90.
 At frame 237, car 5 is located at coordinates [203.26, 354.53] with a bounding box of width 350.01 and height 278.90.
 At frame 237, car 6 is located at coordinates [203.26, 354.53] with a bounding box of width 350.01 and height 278.90.
 At frame 238, car 1 is located at coordinates [640.90, 371.31] with a bounding box of width 459.36 and height 269.07.
 At frame 238, car 2 is located at coordinates [640.90, 371.31] with a bounding box of width 459.36 and height 269.07.
 At frame 238, car 3 is located at coordinates [640.90, 371.31] with a bounding box of width 459.36 and height 269.07.
 At frame 238, car 4 is located at coordinates [640.90, 371.31] with a bounding box of width 459.36 and height 269.07.
 At frame 238, car 5 is located at coordinates [640.90, 371.31] with a bounding box of width 459.36 and height 269.07.
 At frame 238, car 6 is located at coordinates [640.90, 371.31] with a bounding box of width 459.36 and height 269.07.
 At frame 238, person 11 is located at coordinates [640.90, 371.31] with a bounding box of width 459.36 and height 269.07.
 At frame 239, car 1 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 239, car 2 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 239, car 3 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 239, car 4 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 239, car 5 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 239, car 6 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 239, person 11 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 239, car 10 is located at coordinates [639.95, 371.45] with a bounding box of width 460.48 and height 268.28.
 At frame 240, car 1 is located at coordinates [639.99, 371.22] with a bounding box of width 462.50 and height 269.63.
 At frame 240, car 2 is located at coordinates [639.99, 371.22] with a bounding box of width 462.50 and height 269.63.
 At frame 240, car 3 is located at coordinates [639.99, 371.22] with a bounding box of width 462.50 and height 269.63.
 At frame 240, car 4 is located at coordinates [639.99, 371.22] with a bounding box of width 462.50 and height 269.63.
 At frame 240, car 5 is located at coordinates [639.99, 371.22] with a bounding box of width 462.50 and height 269.63.
 At frame 240, car 6 is located at coordinates [639.99, 371.22] with a bounding box of width 462.50 and height 269.63.
 At frame 240, person 11 is located at coordinates [639.99, 371.22] with a bounding box of width 462.50 and height 269.63.
 At frame 241, car 1 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 241, car 2 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 241, car 3 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 241, car 4 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 241, car 5 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 241, car 6 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 241, person 11 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 241, car 10 is located at coordinates [639.83, 371.30] with a bounding box of width 463.76 and height 268.68.
 At frame 242, car 1 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 At frame 242, car 3 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 At frame 242, car 2 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 At frame 242, car 4 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 

=====================================================

At frame 242, car 5 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 At frame 242, car 6 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 At frame 242, person 11 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 At frame 242, car 10 is located at coordinates [639.25, 371.62] with a bounding box of width 466.07 and height 270.41.
 At frame 243, car 1 is located at coordinates [641.14, 371.49] with a bounding box of width 465.57 and height 268.84.
 At frame 243, car 3 is located at coordinates [641.14, 371.49] with a bounding box of width 465.57 and height 268.84.
 At frame 243, car 2 is located at coordinates [641.14, 371.49] with a bounding box of width 465.57 and height 268.84.
 At frame 243, car 4 is located at coordinates [641.14, 371.49] with a bounding box of width 465.57 and height 268.84.
 At frame 243, car 5 is located at coordinates [641.14, 371.49] with a bounding box of width 465.57 and height 268.84.
 At frame 243, car 6 is located at coordinates [641.14, 371.49] with a bounding box of width 465.57 and height 268.84.
 At frame 243, person 11 is located at coordinates [641.14, 371.49] with a bounding box of width 465.57 and height 268.84.
 At frame 244, car 1 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 244, car 3 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 244, car 2 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 244, car 4 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 244, car 5 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 244, car 6 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 244, car 10 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 244, person 11 is located at coordinates [642.28, 371.47] with a bounding box of width 466.61 and height 270.98.
 At frame 245, car 1 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 245, car 3 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 245, car 2 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 245, car 4 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 245, car 5 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 245, car 10 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 245, car 6 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 245, person 11 is located at coordinates [641.95, 371.46] with a bounding box of width 467.93 and height 268.45.
 At frame 246, car 1 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 246, car 3 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 246, car 2 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 246, car 5 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 246, car 4 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 246, car 6 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 246, car 10 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 246, person 11 is located at coordinates [643.78, 371.60] with a bounding box of width 468.01 and height 270.64.
 At frame 247, car 1 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 247, car 3 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 247, car 2 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 247, car 4 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 247, car 5 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 247, car 6 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 247, car 10 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 247, person 11 is located at coordinates [643.81, 371.35] with a bounding box of width 469.00 and height 271.30.
 At frame 248, car 1 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 At frame 248, car 2 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 At frame 248, car 3 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 At frame 248, car 5 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 At frame 248, car 4 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 At frame 248, car 6 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 At frame 248, person 11 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 

=====================================================

At frame 248, car 10 is located at coordinates [643.76, 371.61] with a bounding box of width 473.28 and height 270.54.
 At frame 249, car 1 is located at coordinates [643.86, 370.97] with a bounding box of width 472.71 and height 273.36.
 At frame 249, car 2 is located at coordinates [643.86, 370.97] with a bounding box of width 472.71 and height 273.36.
 At frame 249, car 3 is located at coordinates [643.86, 370.97] with a bounding box of width 472.71 and height 273.36.
 At frame 249, car 5 is located at coordinates [643.86, 370.97] with a bounding box of width 472.71 and height 273.36.
 At frame 249, car 4 is located at coordinates [643.86, 370.97] with a bounding box of width 472.71 and height 273.36.
 At frame 249, car 6 is located at coordinates [643.86, 370.97] with a bounding box of width 472.71 and height 273.36.
 At frame 250, car 1 is located at coordinates [643.36, 371.45] with a bounding box of width 477.24 and height 271.95.
 At frame 250, car 2 is located at coordinates [643.36, 371.45] with a bounding box of width 477.24 and height 271.95.
 At frame 250, car 3 is located at coordinates [643.36, 371.45] with a bounding box of width 477.24 and height 271.95.
 At frame 250, car 5 is located at coordinates [643.36, 371.45] with a bounding box of width 477.24 and height 271.95.
 At frame 250, car 4 is located at coordinates [643.36, 371.45] with a bounding box of width 477.24 and height 271.95.
 At frame 250, person 11 is located at coordinates [643.36, 371.45] with a bounding box of width 477.24 and height 271.95.
 At frame 250, car 6 is located at coordinates [643.36, 371.45] with a bounding box of width 477.24 and height 271.95.
 At frame 251, car 1 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 251, car 2 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 251, car 3 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 251, car 4 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 251, car 5 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 251, car 6 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 251, car 10 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 251, person 11 is located at coordinates [644.03, 371.25] with a bounding box of width 476.94 and height 273.18.
 At frame 252, car 1 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 252, car 3 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 252, car 2 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 252, car 5 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 252, car 4 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 252, car 10 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 252, car 6 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 252, person 11 is located at coordinates [647.23, 371.40] with a bounding box of width 479.21 and height 275.21.
 At frame 253, car 1 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 253, car 2 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 253, car 3 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 253, car 5 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 253, car 4 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 253, car 6 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 253, car 10 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 253, person 11 is located at coordinates [647.23, 371.41] with a bounding box of width 480.12 and height 275.30.
 At frame 254, car 1 is located at coordinates [648.03, 371.47] with a bounding box of width 485.25 and height 277.24.
 At frame 254, car 2 is located at coordinates [648.03, 371.47] with a bounding box of width 485.25 and height 277.24.
 At frame 254, car 3 is located at coordinates [648.03, 371.47] with a bounding box of width 485.25 and height 277.24.
 At frame 254, car 4 is located at coordinates [648.03, 371.47] with a bounding box of width 485.25 and height 277.24.
 At frame 254, car 5 is located at coordinates [648.03, 371.47] with a bounding box of width 485.25 and height 277.24.
 At frame 254, car 6 is located at coordinates [648.03, 371.47] with a bounding box of width 485.25 and height 277.24.
 At frame 254, car 10 is located at coordinates [648.03, 371.47] with a bounding box of width 485.25 and height 277.24.
 At frame 255, car 1 is located at coordinates [648.52, 372.28] with a bounding box of width 487.61 and height 276.07.
 At frame 255, car 2 is located at coordinates [648.52, 372.28] with a bounding box of width 487.61 and height 276.07.
 At frame 255, car 3 is located at coordinates [648.52, 372.28] with a bounding box of width 487.61 and height 276.07.
 At frame 255, car 4 is located at coordinates [648.52, 372.28] with a bounding box of width 487.61 and height 276.07.
 At frame 255, car 5 is located at coordinates [648.52, 372.28] with a bounding box of width 487.61 and height 276.07.
 

=====================================================

At frame 255, car 6 is located at coordinates [648.52, 372.28] with a bounding box of width 487.61 and height 276.07.
 At frame 256, car 1 is located at coordinates [649.68, 371.81] with a bounding box of width 488.33 and height 279.06.
 At frame 256, car 2 is located at coordinates [649.68, 371.81] with a bounding box of width 488.33 and height 279.06.
 At frame 256, car 3 is located at coordinates [649.68, 371.81] with a bounding box of width 488.33 and height 279.06.
 At frame 256, car 4 is located at coordinates [649.68, 371.81] with a bounding box of width 488.33 and height 279.06.
 At frame 256, car 5 is located at coordinates [649.68, 371.81] with a bounding box of width 488.33 and height 279.06.
 At frame 256, car 6 is located at coordinates [649.68, 371.81] with a bounding box of width 488.33 and height 279.06.
 At frame 256, car 10 is located at coordinates [649.68, 371.81] with a bounding box of width 488.33 and height 279.06.
 At frame 257, car 1 is located at coordinates [651.37, 372.12] with a bounding box of width 491.47 and height 281.99.
 At frame 257, car 2 is located at coordinates [651.37, 372.12] with a bounding box of width 491.47 and height 281.99.
 At frame 257, car 3 is located at coordinates [651.37, 372.12] with a bounding box of width 491.47 and height 281.99.
 At frame 257, car 4 is located at coordinates [651.37, 372.12] with a bounding box of width 491.47 and height 281.99.
 At frame 257, car 5 is located at coordinates [651.37, 372.12] with a bounding box of width 491.47 and height 281.99.
 At frame 257, car 6 is located at coordinates [651.37, 372.12] with a bounding box of width 491.47 and height 281.99.
 At frame 258, car 1 is located at coordinates [651.50, 372.68] with a bounding box of width 493.68 and height 280.93.
 At frame 258, car 2 is located at coordinates [651.50, 372.68] with a bounding box of width 493.68 and height 280.93.
 At frame 258, car 3 is located at coordinates [651.50, 372.68] with a bounding box of width 493.68 and height 280.93.
 At frame 258, car 4 is located at coordinates [651.50, 372.68] with a bounding box of width 493.68 and height 280.93.
 At frame 258, car 5 is located at coordinates [651.50, 372.68] with a bounding box of width 493.68 and height 280.93.
 At frame 258, car 6 is located at coordinates [651.50, 372.68] with a bounding box of width 493.68 and height 280.93.
 At frame 259, car 2 is located at coordinates [231.06, 363.07] with a bounding box of width 310.61 and height 253.42.
 At frame 259, car 1 is located at coordinates [231.06, 363.07] with a bounding box of width 310.61 and height 253.42.
 At frame 259, car 3 is located at coordinates [231.06, 363.07] with a bounding box of width 310.61 and height 253.42.
 At frame 259, car 4 is located at coordinates [231.06, 363.07] with a bounding box of width 310.61 and height 253.42.
 At frame 259, car 5 is located at coordinates [231.06, 363.07] with a bounding box of width 310.61 and height 253.42.
 At frame 259, car 6 is located at coordinates [231.06, 363.07] with a bounding box of width 310.61 and height 253.42.
 At frame 260, car 2 is located at coordinates [231.57, 362.98] with a bounding box of width 309.51 and height 251.82.
 At frame 260, car 1 is located at coordinates [231.57, 362.98] with a bounding box of width 309.51 and height 251.82.
 At frame 260, car 3 is located at coordinates [231.57, 362.98] with a bounding box of width 309.51 and height 251.82.
 At frame 260, car 4 is located at coordinates [231.57, 362.98] with a bounding box of width 309.51 and height 251.82.
 At frame 260, car 5 is located at coordinates [231.57, 362.98] with a bounding box of width 309.51 and height 251.82.
 At frame 260, car 10 is located at coordinates [231.57, 362.98] with a bounding box of width 309.51 and height 251.82.
 At frame 261, car 1 is located at coordinates [653.25, 373.23] with a bounding box of width 507.13 and height 288.26.
 At frame 261, car 3 is located at coordinates [653.25, 373.23] with a bounding box of width 507.13 and height 288.26.
 At frame 261, car 2 is located at coordinates [653.25, 373.23] with a bounding box of width 507.13 and height 288.26.
 At frame 261, car 4 is located at coordinates [653.25, 373.23] with a bounding box of width 507.13 and height 288.26.
 At frame 261, car 5 is located at coordinates [653.25, 373.23] with a bounding box of width 507.13 and height 288.26.
 At frame 261, car 6 is located at coordinates [653.25, 373.23] with a bounding box of width 507.13 and height 288.26.
 At frame 262, car 1 is located at coordinates [653.39, 372.73] with a bounding box of width 510.06 and height 289.89.
 At frame 262, car 3 is located at coordinates [653.39, 372.73] with a bounding box of width 510.06 and height 289.89.
 At frame 262, car 2 is located at coordinates [653.39, 372.73] with a bounding box of width 510.06 and height 289.89.
 At frame 262, car 4 is located at coordinates [653.39, 372.73] with a bounding box of width 510.06 and height 289.89.
 At frame 262, car 5 is located at coordinates [653.39, 372.73] with a bounding box of width 510.06 and height 289.89.
 At frame 262, car 6 is located at coordinates [653.39, 372.73] with a bounding box of width 510.06 and height 289.89.
 At frame 263, car 2 is located at coordinates [235.74, 364.03] with a bounding box of width 302.93 and height 253.15.
 At frame 263, car 1 is located at coordinates [235.74, 364.03] with a bounding box of width 302.93 and height 253.15.
 At frame 263, car 3 is located at coordinates [235.74, 364.03] with a bounding box of width 302.93 and height 253.15.
 At frame 263, car 4 is located at coordinates [235.74, 364.03] with a bounding box of width 302.93 and height 253.15.
 At frame 263, car 5 is located at coordinates [235.74, 364.03] with a bounding box of width 302.93 and height 253.15.
 At frame 263, car 10 is located at coordinates [235.74, 364.03] with a bounding box of width 302.93 and height 253.15.
 

=====================================================

At frame 263, car 6 is located at coordinates [235.74, 364.03] with a bounding box of width 302.93 and height 253.15.
 At frame 264, car 1 is located at coordinates [654.54, 372.50] with a bounding box of width 520.62 and height 293.23.
 At frame 264, car 2 is located at coordinates [654.54, 372.50] with a bounding box of width 520.62 and height 293.23.
 At frame 264, car 3 is located at coordinates [654.54, 372.50] with a bounding box of width 520.62 and height 293.23.
 At frame 264, car 4 is located at coordinates [654.54, 372.50] with a bounding box of width 520.62 and height 293.23.
 At frame 264, car 5 is located at coordinates [654.54, 372.50] with a bounding box of width 520.62 and height 293.23.
 At frame 264, car 6 is located at coordinates [654.54, 372.50] with a bounding box of width 520.62 and height 293.23.
 At frame 265, car 1 is located at coordinates [655.90, 372.41] with a bounding box of width 525.93 and height 295.93.
 At frame 265, car 3 is located at coordinates [655.90, 372.41] with a bounding box of width 525.93 and height 295.93.
 At frame 265, car 2 is located at coordinates [655.90, 372.41] with a bounding box of width 525.93 and height 295.93.
 At frame 265, car 5 is located at coordinates [655.90, 372.41] with a bounding box of width 525.93 and height 295.93.
 At frame 265, car 4 is located at coordinates [655.90, 372.41] with a bounding box of width 525.93 and height 295.93.
 At frame 265, car 10 is located at coordinates [655.90, 372.41] with a bounding box of width 525.93 and height 295.93.
 At frame 265, car 6 is located at coordinates [655.90, 372.41] with a bounding box of width 525.93 and height 295.93.
 At frame 266, car 1 is located at coordinates [657.16, 373.07] with a bounding box of width 529.57 and height 295.92.
 At frame 266, car 3 is located at coordinates [657.16, 373.07] with a bounding box of width 529.57 and height 295.92.
 At frame 266, car 2 is located at coordinates [657.16, 373.07] with a bounding box of width 529.57 and height 295.92.
 At frame 266, car 4 is located at coordinates [657.16, 373.07] with a bounding box of width 529.57 and height 295.92.
 At frame 266, car 5 is located at coordinates [657.16, 373.07] with a bounding box of width 529.57 and height 295.92.
 At frame 266, car 10 is located at coordinates [657.16, 373.07] with a bounding box of width 529.57 and height 295.92.
 At frame 266, car 6 is located at coordinates [657.16, 373.07] with a bounding box of width 529.57 and height 295.92.
 At frame 267, car 1 is located at coordinates [658.12, 372.67] with a bounding box of width 535.08 and height 300.69.
 At frame 267, car 3 is located at coordinates [658.12, 372.67] with a bounding box of width 535.08 and height 300.69.
 At frame 267, car 2 is located at coordinates [658.12, 372.67] with a bounding box of width 535.08 and height 300.69.
 At frame 267, car 5 is located at coordinates [658.12, 372.67] with a bounding box of width 535.08 and height 300.69.
 At frame 267, car 4 is located at coordinates [658.12, 372.67] with a bounding box of width 535.08 and height 300.69.
 At frame 267, car 10 is located at coordinates [658.12, 372.67] with a bounding box of width 535.08 and height 300.69.
 At frame 267, car 6 is located at coordinates [658.12, 372.67] with a bounding box of width 535.08 and height 300.69.
 At frame 268, car 1 is located at coordinates [658.60, 373.83] with a bounding box of width 540.19 and height 308.94.
 At frame 268, car 3 is located at coordinates [658.60, 373.83] with a bounding box of width 540.19 and height 308.94.
 At frame 268, car 2 is located at coordinates [658.60, 373.83] with a bounding box of width 540.19 and height 308.94.
 At frame 268, car 5 is located at coordinates [658.60, 373.83] with a bounding box of width 540.19 and height 308.94.
 At frame 268, car 4 is located at coordinates [658.60, 373.83] with a bounding box of width 540.19 and height 308.94.
 At frame 268, car 10 is located at coordinates [658.60, 373.83] with a bounding box of width 540.19 and height 308.94.
 At frame 268, car 6 is located at coordinates [658.60, 373.83] with a bounding box of width 540.19 and height 308.94.
 At frame 269, car 1 is located at coordinates [661.12, 372.61] with a bounding box of width 545.20 and height 305.69.
 At frame 269, car 3 is located at coordinates [661.12, 372.61] with a bounding box of width 545.20 and height 305.69.
 At frame 269, car 2 is located at coordinates [661.12, 372.61] with a bounding box of width 545.20 and height 305.69.
 At frame 269, car 4 is located at coordinates [661.12, 372.61] with a bounding box of width 545.20 and height 305.69.
 At frame 269, car 5 is located at coordinates [661.12, 372.61] with a bounding box of width 545.20 and height 305.69.
 At frame 269, car 10 is located at coordinates [661.12, 372.61] with a bounding box of width 545.20 and height 305.69.
 At frame 269, car 6 is located at coordinates [661.12, 372.61] with a bounding box of width 545.20 and height 305.69.
 At frame 270, car 1 is located at coordinates [662.07, 372.92] with a bounding box of width 553.68 and height 309.69.
 At frame 270, car 3 is located at coordinates [662.07, 372.92] with a bounding box of width 553.68 and height 309.69.
 At frame 270, car 2 is located at coordinates [662.07, 372.92] with a bounding box of width 553.68 and height 309.69.
 At frame 270, car 4 is located at coordinates [662.07, 372.92] with a bounding box of width 553.68 and height 309.69.
 At frame 270, car 5 is located at coordinates [662.07, 372.92] with a bounding box of width 553.68 and height 309.69.
 At frame 270, car 10 is located at coordinates [662.07, 372.92] with a bounding box of width 553.68 and height 309.69.
 At frame 270, car 6 is located at coordinates [662.07, 372.92] with a bounding box of width 553.68 and height 309.69.
 At frame 271, car 1 is located at coordinates [663.60, 373.11] with a bounding box of width 560.30 and height 311.22.
 

=====================================================

