At frame 0, car 1 is located at coordinates [520.67, 243.14] with a bounding box of width 145.27 and height 136.95.
 At frame 361, car 176 is located at coordinates [710.51, 277.45] with a bounding box of width 99.73 and height 70.02.
 At frame 361, car 208 is located at coordinates [710.51, 277.45] with a bounding box of width 99.73 and height 70.02.
 At frame 361, person 168 is located at coordinates [710.51, 277.45] with a bounding box of width 99.73 and height 70.02.
 At frame 361, car 1 is located at coordinates [710.51, 277.45] with a bounding box of width 99.73 and height 70.02.
 At frame 361, person 289 is located at coordinates [710.51, 277.45] with a bounding box of width 99.73 and height 70.02.
 At frame 361, car 298 is located at coordinates [710.51, 277.45] with a bounding box of width 99.73 and height 70.02.
 At frame 361, car 13 is located at coordinates [710.51, 277.45] with a bounding box of width 99.73 and height 70.02.
 At frame 362, car 276 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 2 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 268 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 1 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 47 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 261 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 208 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 176 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 

=====================================================

At frame 362, person 168 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, person 289 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 298 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, car 13 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 362, person 306 is located at coordinates [709.41, 276.09] with a bounding box of width 102.45 and height 70.74.
 At frame 363, car 276 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 1 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 2 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 268 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 47 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 261 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 176 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, person 289 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 298 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 208 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, person 168 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, car 13 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 363, person 306 is located at coordinates [708.96, 274.81] with a bounding box of width 104.82 and height 70.82.
 At frame 364, car 276 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 2 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 1 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 268 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 47 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 261 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 208 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, person 289 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 176 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, car 13 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, person 168 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 364, person 306 is located at coordinates [709.03, 275.39] with a bounding box of width 108.91 and height 70.72.
 At frame 365, car 276 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 2 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 268 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 261 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 47 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 208 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 1 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, person 168 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 176 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, person 289 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, person 310 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, person 306 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 298 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 365, car 13 is located at coordinates [707.37, 273.34] with a bounding box of width 110.62 and height 70.23.
 At frame 366, car 276 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 2 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 268 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 1 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 208 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 261 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 

=====================================================

At frame 366, car 47 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, person 168 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, person 289 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, person 306 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 13 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 176 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, person 310 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 366, car 298 is located at coordinates [705.93, 274.37] with a bounding box of width 115.04 and height 70.36.
 At frame 367, car 276 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 2 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 268 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 47 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 261 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 208 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, person 168 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 1 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, person 289 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 13 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, person 310 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 176 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, person 306 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 367, car 298 is located at coordinates [706.01, 272.52] with a bounding box of width 116.91 and height 71.78.
 At frame 368, car 276 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 2 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 268 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 1 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 208 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 47 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 261 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 13 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 176 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, person 168 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, person 310 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, person 306 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, car 298 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 368, person 289 is located at coordinates [705.30, 271.32] with a bounding box of width 121.37 and height 73.04.
 At frame 369, car 276 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 268 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 1 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 47 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 2 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 208 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 261 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 13 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 176 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, person 310 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, person 168 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, person 306 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, car 298 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 369, person 273 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 

=====================================================

At frame 369, person 289 is located at coordinates [704.34, 271.44] with a bounding box of width 122.62 and height 73.41.
 At frame 370, car 276 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 268 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 1 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 2 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 47 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 13 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 261 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 208 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 176 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, person 168 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, person 273 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, car 298 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, person 306 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, person 310 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 370, person 289 is located at coordinates [704.33, 271.51] with a bounding box of width 122.59 and height 72.29.
 At frame 371, car 276 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 2 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 268 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 47 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 208 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 13 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 261 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 1 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, person 168 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 176 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, person 306 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, person 273 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 371, car 298 is located at coordinates [706.86, 273.21] with a bounding box of width 123.33 and height 72.56.
 At frame 372, car 276 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 1 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 2 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 268 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 47 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 261 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 208 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 13 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 176 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, person 168 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, person 273 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, car 298 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 372, person 306 is located at coordinates [704.28, 272.29] with a bounding box of width 123.96 and height 74.41.
 At frame 373, car 276 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 1 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 268 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 2 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 47 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 261 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 13 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, person 168 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 

=====================================================

At frame 373, car 176 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 208 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 298 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, person 306 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, person 324 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, car 323 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 373, person 273 is located at coordinates [710.49, 271.56] with a bounding box of width 125.83 and height 75.62.
 At frame 374, car 276 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 268 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 2 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 47 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 261 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 13 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 1 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 176 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, person 168 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, person 306 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, person 273 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 374, car 208 is located at coordinates [709.69, 268.04] with a bounding box of width 127.17 and height 77.08.
 At frame 375, car 276 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 1 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 268 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 2 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 47 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 261 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, person 168 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 208 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 176 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, person 306 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, car 13 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 375, person 273 is located at coordinates [715.96, 266.90] with a bounding box of width 126.83 and height 76.58.
 At frame 376, car 276 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 268 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 2 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 1 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 47 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 261 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 208 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, person 168 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, person 306 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 176 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 13 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, person 273 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 376, car 298 is located at coordinates [717.11, 267.58] with a bounding box of width 129.57 and height 77.60.
 At frame 377, car 276 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 2 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 268 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 1 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 47 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 261 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 

=====================================================

At frame 377, person 168 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, person 329 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, person 273 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 176 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 13 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, person 306 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 208 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 377, car 298 is located at coordinates [720.87, 267.86] with a bounding box of width 130.40 and height 78.89.
 At frame 378, car 276 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 1 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 268 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 2 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 47 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 261 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 208 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, person 273 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, person 168 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, person 329 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, person 306 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 176 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 378, car 298 is located at coordinates [721.96, 268.77] with a bounding box of width 131.42 and height 78.89.
 At frame 379, car 276 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 268 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 2 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 1 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 47 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 261 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 208 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, person 168 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, person 306 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, person 329 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 176 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, car 298 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 379, person 273 is located at coordinates [724.20, 272.11] with a bounding box of width 131.11 and height 80.11.
 At frame 380, car 276 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 2 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 268 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 1 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 261 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 208 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 47 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, person 329 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, person 168 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, person 306 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 176 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, person 273 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 380, car 298 is located at coordinates [729.36, 273.60] with a bounding box of width 132.39 and height 80.80.
 At frame 381, car 276 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, car 208 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, car 2 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 

=====================================================

At frame 381, car 268 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, car 47 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, car 261 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, person 168 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, person 329 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, car 176 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, car 1 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, person 306 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 381, person 273 is located at coordinates [731.60, 273.49] with a bounding box of width 132.83 and height 83.33.
 At frame 382, car 276 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, car 268 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, car 2 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, car 208 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, car 47 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, car 261 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, car 1 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, person 168 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
 At frame 382, car 176 is located at coordinates [734.17, 276.24] with a bounding box of width 133.34 and height 83.00.
