At frame 0, car 1 is located at coordinates [1086.89, 200.50] with a bounding box of width 192.59 and height 183.22.
 At frame 241, truck 140 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 241, person 138 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 241, person 147 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 241, car 139 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 241, car 125 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 241, person 143 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 241, car 145 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 241, person 141 is located at coordinates [602.94, 222.49] with a bounding box of width 459.06 and height 149.92.
 At frame 242, car 101 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, car 49 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, truck 140 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, person 138 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, person 147 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, car 125 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, car 139 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, car 145 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, person 143 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 242, person 141 is located at coordinates [377.41, 198.09] with a bounding box of width 293.93 and height 133.61.
 At frame 243, car 49 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, car 101 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, truck 140 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, person 138 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, car 145 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, person 147 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, car 139 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, car 125 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, person 143 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, person 141 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 243, car 11 is located at coordinates [621.28, 221.46] with a bounding box of width 459.20 and height 152.19.
 At frame 244, car 49 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, car 101 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, truck 140 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, person 138 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, car 139 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, car 125 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, person 147 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, car 145 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 At frame 244, person 141 is located at coordinates [630.23, 222.33] with a bounding box of width 459.07 and height 152.97.
 

=====================================================

At frame 245, car 49 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, car 101 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, truck 140 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, person 138 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, person 147 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, car 139 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, car 145 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, car 125 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, person 141 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, car 11 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 245, person 143 is located at coordinates [639.19, 221.99] with a bounding box of width 458.92 and height 151.01.
 At frame 246, car 101 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, car 49 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, truck 140 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, car 148 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, person 138 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, person 147 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, car 125 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, person 143 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, truck 139 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, person 141 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 246, car 11 is located at coordinates [430.50, 197.71] with a bounding box of width 278.83 and height 136.04.
 At frame 247, car 101 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, car 49 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, truck 140 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, car 148 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, person 138 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, person 147 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, car 149 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, car 125 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, car 139 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, truck 150 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, car 11 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 247, person 141 is located at coordinates [438.57, 196.86] with a bounding box of width 279.32 and height 136.95.
 At frame 248, car 101 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, car 49 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, truck 140 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, car 148 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, person 138 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, person 147 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, car 139 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, car 125 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, car 11 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, car 149 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 248, person 141 is located at coordinates [448.03, 197.20] with a bounding box of width 278.97 and height 136.60.
 At frame 249, car 101 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 At frame 249, car 49 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 At frame 249, truck 140 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 At frame 249, car 148 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 At frame 249, person 147 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 

=====================================================

At frame 249, person 138 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 At frame 249, car 139 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 At frame 249, car 125 is located at coordinates [456.01, 197.08] with a bounding box of width 278.65 and height 136.94.
 At frame 250, car 101 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 250, car 49 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 250, car 148 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 250, truck 140 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 250, person 147 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 250, person 138 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 250, car 139 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 250, car 125 is located at coordinates [464.60, 196.12] with a bounding box of width 276.81 and height 137.95.
 At frame 251, car 49 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 251, car 101 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 251, car 148 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 251, truck 140 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 251, person 147 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 251, person 138 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 251, car 139 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 251, car 125 is located at coordinates [691.72, 222.91] with a bounding box of width 462.69 and height 154.59.
 At frame 252, car 101 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, car 49 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, car 148 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, truck 140 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, person 147 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, car 125 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, person 138 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, car 139 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, person 143 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 252, person 141 is located at coordinates [479.97, 198.54] with a bounding box of width 276.68 and height 135.78.
 At frame 253, car 101 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, car 49 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, car 148 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, truck 140 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, person 147 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, person 138 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, car 125 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, car 139 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, person 141 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 253, person 143 is located at coordinates [488.26, 198.71] with a bounding box of width 273.91 and height 135.33.
 At frame 254, car 49 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, car 101 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, car 148 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, truck 140 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, person 147 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, person 138 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, car 125 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, car 139 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, person 141 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 254, person 143 is located at coordinates [715.23, 223.36] with a bounding box of width 466.89 and height 155.49.
 At frame 255, car 49 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 

=====================================================

At frame 255, car 148 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 255, truck 140 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 255, car 101 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 255, person 147 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 255, person 138 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 255, car 125 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 255, person 141 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 255, car 139 is located at coordinates [723.07, 223.63] with a bounding box of width 464.76 and height 156.43.
 At frame 256, car 49 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, car 148 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, truck 140 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, car 101 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, person 147 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, person 138 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, person 141 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, car 125 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 256, car 139 is located at coordinates [730.77, 224.95] with a bounding box of width 465.52 and height 155.35.
 At frame 257, car 49 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, car 148 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, truck 140 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, car 101 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, person 141 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, person 138 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, person 147 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, car 139 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 257, car 125 is located at coordinates [737.72, 224.76] with a bounding box of width 467.54 and height 154.42.
 At frame 258, car 49 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, car 148 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, car 101 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, truck 140 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, person 141 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, person 138 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, person 147 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, car 125 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 258, car 139 is located at coordinates [745.45, 225.02] with a bounding box of width 468.18 and height 155.22.
 At frame 259, car 49 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, car 148 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, car 101 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, truck 140 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, person 138 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, person 141 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, person 147 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, car 125 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, car 139 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 259, car 11 is located at coordinates [752.03, 224.95] with a bounding box of width 469.06 and height 153.02.
 At frame 260, car 49 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, car 148 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, car 101 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, person 141 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, person 138 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 

=====================================================

At frame 260, person 147 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, truck 140 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, car 139 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, car 125 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 260, car 11 is located at coordinates [758.41, 225.09] with a bounding box of width 468.74 and height 155.46.
 At frame 261, car 148 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, car 49 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, car 101 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, person 138 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, person 147 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, truck 140 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, person 141 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, car 125 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 261, car 11 is located at coordinates [400.86, 228.09] with a bounding box of width 160.92 and height 76.19.
 At frame 262, car 101 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, car 148 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, car 49 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, person 138 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, person 147 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, person 141 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, truck 140 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, car 125 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, car 11 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 262, person 143 is located at coordinates [557.51, 199.09] with a bounding box of width 246.74 and height 135.07.
 At frame 263, car 49 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, car 148 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, car 101 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, person 138 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, person 147 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, person 141 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, truck 140 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, car 125 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, truck 160 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 263, car 11 is located at coordinates [778.08, 224.82] with a bounding box of width 470.59 and height 155.50.
 At frame 264, car 49 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, car 148 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, car 101 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, person 138 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, person 147 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, person 141 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, car 125 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, truck 160 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, truck 140 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 264, car 11 is located at coordinates [784.51, 224.00] with a bounding box of width 472.02 and height 156.15.
 At frame 265, car 49 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, car 148 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, car 101 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, person 138 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, person 147 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, person 141 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 

=====================================================

At frame 265, car 125 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, truck 160 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, truck 140 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 265, car 11 is located at coordinates [788.74, 224.72] with a bounding box of width 473.94 and height 155.63.
 At frame 266, car 101 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, car 148 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, car 49 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, person 138 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, person 141 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, person 147 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, truck 160 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, car 11 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 266, car 125 is located at coordinates [585.16, 198.65] with a bounding box of width 245.64 and height 135.38.
 At frame 267, car 148 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, car 49 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, car 101 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, person 138 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, person 141 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, person 147 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, car 11 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, truck 160 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 267, car 125 is located at coordinates [408.94, 228.76] with a bounding box of width 187.83 and height 75.00.
 At frame 268, car 148 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, car 49 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, car 101 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, person 141 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, car 125 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, person 138 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, person 147 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, truck 160 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 268, truck 140 is located at coordinates [410.02, 227.29] with a bounding box of width 187.97 and height 76.31.
 At frame 269, car 148 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, car 49 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, car 101 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, car 125 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, person 141 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, person 138 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, person 147 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, truck 160 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 269, car 11 is located at coordinates [411.40, 228.63] with a bounding box of width 188.05 and height 75.37.
 At frame 270, car 148 is located at coordinates [413.11, 228.77] with a bounding box of width 187.26 and height 75.24.
 At frame 270, car 49 is located at coordinates [413.11, 228.77] with a bounding box of width 187.26 and height 75.24.
 At frame 270, car 101 is located at coordinates [413.11, 228.77] with a bounding box of width 187.26 and height 75.24.
 At frame 270, car 125 is located at coordinates [413.11, 228.77] with a bounding box of width 187.26 and height 75.24.
 At frame 270, person 141 is located at coordinates [413.11, 228.77] with a bounding box of width 187.26 and height 75.24.
