At frame 0, car 1 is located at coordinates [87.35, 311.34] with a bounding box of width 416.67 and height 225.12.
 At frame 166, person 88 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, car 27 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, car 60 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, truck 77 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, car 90 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, car 65 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, truck 91 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, truck 44 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, car 94 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, person 89 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 166, car 101 is located at coordinates [379.01, 252.73] with a bounding box of width 192.47 and height 146.47.
 At frame 167, car 19 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 21 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 10 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 5 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 60 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 90 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 27 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, person 88 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, truck 77 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 65 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, truck 101 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, truck 44 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 94 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, car 97 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 167, person 89 is located at coordinates [370.35, 252.44] with a bounding box of width 198.49 and height 150.03.
 At frame 168, car 19 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 21 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 5 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 60 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, person 88 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 27 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 90 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, truck 10 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, truck 77 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, truck 101 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 65 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, person 89 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, truck 44 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 97 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, car 94 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 168, truck 104 is located at coordinates [360.55, 251.84] with a bounding box of width 205.66 and height 152.37.
 At frame 169, car 19 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 10 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 21 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 5 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 90 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, person 88 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 27 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 

=====================================================

At frame 169, car 60 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, truck 77 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 65 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, truck 101 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 94 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, truck 44 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, car 97 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, person 89 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 169, truck 104 is located at coordinates [333.10, 250.71] with a bounding box of width 229.69 and height 156.49.
 At frame 170, car 19 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 21 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 10 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 5 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 90 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, person 88 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 27 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 60 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, truck 77 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 65 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 94 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, truck 104 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, car 97 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, truck 44 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 170, person 89 is located at coordinates [319.92, 250.31] with a bounding box of width 240.99 and height 160.83.
 At frame 171, car 19 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 21 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 10 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 90 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 5 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 27 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, truck 91 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 60 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, person 88 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 65 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 97 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, truck 77 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, car 94 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, truck 44 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 171, person 89 is located at coordinates [303.11, 249.09] with a bounding box of width 254.60 and height 164.15.
 At frame 172, car 19 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 10 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 21 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 5 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 90 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 27 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, truck 77 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, truck 91 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, person 89 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 60 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 65 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 

=====================================================

At frame 172, truck 44 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 172, car 94 is located at coordinates [292.59, 249.04] with a bounding box of width 261.49 and height 168.23.
 At frame 173, car 10 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 19 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 21 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, truck 77 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 90 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 5 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 27 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 60 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, truck 91 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 65 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, person 89 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, truck 44 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 97 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 173, car 94 is located at coordinates [0.85, 254.71] with a bounding box of width 390.66 and height 290.46.
 At frame 174, car 19 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 10 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 21 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, truck 77 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 5 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 90 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 27 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, person 89 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, truck 44 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 65 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 97 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, truck 91 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 174, car 60 is located at coordinates [262.95, 248.54] with a bounding box of width 285.15 and height 176.46.
 At frame 175, car 19 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 10 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 21 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, truck 77 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 5 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 27 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 90 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, person 89 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 60 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 65 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, car 97 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, truck 91 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 175, truck 44 is located at coordinates [246.88, 248.58] with a bounding box of width 297.29 and height 180.78.
 At frame 176, car 19 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 10 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 21 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, truck 77 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 5 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 27 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 90 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, person 89 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 

=====================================================

At frame 176, truck 91 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 60 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 97 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 65 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, truck 44 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 176, car 94 is located at coordinates [214.04, 248.26] with a bounding box of width 326.15 and height 184.50.
 At frame 177, car 10 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 19 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 21 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 27 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 5 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 90 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, person 89 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 60 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, truck 77 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 65 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 97 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, truck 91 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, truck 44 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, truck 104 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 177, car 94 is located at coordinates [0.85, 260.13] with a bounding box of width 336.30 and height 281.45.
 At frame 178, car 19 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 10 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 21 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 90 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 27 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 5 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, truck 77 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, person 89 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 60 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 97 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 65 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, truck 44 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, truck 91 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, truck 104 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 178, car 94 is located at coordinates [164.26, 248.66] with a bounding box of width 367.20 and height 194.45.
 At frame 179, car 19 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 10 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 21 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 90 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 27 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 5 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 60 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 65 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, truck 77 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 97 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 94 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, person 89 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, truck 91 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 179, car 44 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 

=====================================================

At frame 179, truck 104 is located at coordinates [150.19, 249.53] with a bounding box of width 377.15 and height 201.69.
 At frame 180, car 19 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 21 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 90 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, truck 77 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 27 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 5 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 60 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 65 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 10 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, person 89 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, truck 104 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, truck 91 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 94 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 44 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 180, car 97 is located at coordinates [116.31, 249.88] with a bounding box of width 406.36 and height 208.36.
 At frame 181, car 19 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 10 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 21 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, truck 77 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 90 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 5 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, person 89 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 60 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 27 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 65 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 91 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 97 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, truck 104 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 94 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 181, car 44 is located at coordinates [87.03, 250.35] with a bounding box of width 429.94 and height 215.77.
 At frame 182, car 19 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 21 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, truck 77 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 10 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 90 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 60 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 5 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, person 89 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 27 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 65 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, truck 104 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 91 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, truck 44 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 94 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 182, car 97 is located at coordinates [52.55, 251.46] with a bounding box of width 459.99 and height 222.19.
 At frame 183, car 19 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 21 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, truck 77 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 90 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 

=====================================================

At frame 183, person 89 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 27 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 60 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 5 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 10 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 65 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 91 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 94 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 44 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 112 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, truck 104 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 183, car 97 is located at coordinates [3.13, 251.47] with a bounding box of width 503.67 and height 228.75.
 At frame 184, car 19 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 21 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, truck 77 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 90 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 60 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 5 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 27 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, person 89 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 65 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, truck 104 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 10 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 94 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 44 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 112 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, truck 91 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 184, car 97 is located at coordinates [3.59, 252.44] with a bounding box of width 498.22 and height 237.52.
 At frame 185, car 19 is located at coordinates [0.78, 252.31] with a bounding box of width 491.72 and height 249.96.
 At frame 185, car 21 is located at coordinates [0.78, 252.31] with a bounding box of width 491.72 and height 249.96.
 At frame 185, truck 77 is located at coordinates [0.78, 252.31] with a bounding box of width 491.72 and height 249.96.
 At frame 185, car 90 is located at coordinates [0.78, 252.31] with a bounding box of width 491.72 and height 249.96.
 At frame 185, car 60 is located at coordinates [0.78, 252.31] with a bounding box of width 491.72 and height 249.96.
