At frame 0, car 1 is located at coordinates [341.73, 291.66] with a bounding box of width 410.83 and height 283.85.
 At frame 176, car 36 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 176, car 98 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 176, car 34 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 176, car 66 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 176, car 80 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 176, car 81 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 176, car 35 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 176, car 10 is located at coordinates [0.10, 313.19] with a bounding box of width 241.62 and height 135.64.
 At frame 177, car 94 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 42 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, truck 47 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 96 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, person 58 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 98 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 36 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 66 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 34 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 80 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 35 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 81 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 177, car 10 is located at coordinates [0.32, 314.48] with a bounding box of width 229.55 and height 137.39.
 At frame 178, car 94 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 42 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 96 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 98 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, truck 47 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, person 58 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 66 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 36 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 34 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 80 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 35 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 178, car 81 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 

=====================================================

At frame 178, car 10 is located at coordinates [0.54, 314.45] with a bounding box of width 219.24 and height 144.90.
 At frame 179, car 94 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 42 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 96 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, person 58 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 36 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 66 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, truck 47 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 98 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 80 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 35 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 34 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 81 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 179, car 10 is located at coordinates [0.30, 317.99] with a bounding box of width 207.62 and height 149.21.
 At frame 180, car 94 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 42 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 96 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 98 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 36 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, person 58 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 66 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 34 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 80 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 99 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 35 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, truck 47 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 180, car 81 is located at coordinates [0.27, 322.69] with a bounding box of width 194.74 and height 155.55.
 At frame 181, car 94 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 42 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 96 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 36 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, person 58 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 98 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 66 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 34 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 99 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 80 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 35 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, bus 100 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 181, car 81 is located at coordinates [0.28, 324.62] with a bounding box of width 181.66 and height 164.81.
 At frame 182, car 94 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 42 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 98 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 96 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 36 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, person 58 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 66 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 99 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 34 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 80 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 

=====================================================

At frame 182, truck 100 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 35 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 81 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, bus 47 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 182, car 10 is located at coordinates [0.27, 324.77] with a bounding box of width 169.34 and height 169.96.
 At frame 183, car 94 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 42 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 98 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 96 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 36 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, person 58 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 66 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 99 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 80 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 34 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 35 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 81 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 183, car 10 is located at coordinates [0.30, 322.98] with a bounding box of width 154.06 and height 173.71.
 At frame 184, car 94 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 98 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 42 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 96 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, person 58 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 36 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, truck 47 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 66 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 99 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 34 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 80 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 10 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 35 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 184, car 81 is located at coordinates [0.39, 320.84] with a bounding box of width 141.70 and height 159.63.
 At frame 185, car 42 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 94 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 98 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 96 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, person 58 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 36 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 66 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, truck 47 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 34 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 99 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 80 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 35 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 10 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 185, car 81 is located at coordinates [714.88, 337.54] with a bounding box of width 142.93 and height 103.95.
 At frame 186, car 42 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 98 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 96 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, person 58 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 

=====================================================

At frame 186, car 94 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 99 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 66 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 36 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 80 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 34 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, truck 47 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 81 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 35 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 186, car 10 is located at coordinates [715.32, 335.72] with a bounding box of width 145.37 and height 107.26.
 At frame 187, car 42 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 98 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 96 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 101 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 94 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, person 58 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 99 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, truck 47 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 66 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 36 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 80 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 34 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 187, car 10 is located at coordinates [716.60, 332.65] with a bounding box of width 147.66 and height 109.57.
 At frame 188, car 98 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 42 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, truck 47 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 96 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, person 58 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 66 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 101 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 99 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 36 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 80 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 188, car 34 is located at coordinates [108.26, 338.77] with a bounding box of width 127.90 and height 69.96.
 At frame 189, car 98 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 42 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 101 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, truck 47 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 96 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 36 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, person 58 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 66 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 99 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 34 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 80 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 103 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 189, car 10 is located at coordinates [104.09, 333.60] with a bounding box of width 130.31 and height 72.24.
 At frame 190, car 98 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 101 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 42 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 

=====================================================

At frame 190, car 96 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, truck 47 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, person 58 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 66 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 36 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 99 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 34 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 80 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 103 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 190, car 10 is located at coordinates [100.39, 329.21] with a bounding box of width 130.80 and height 71.02.
 At frame 191, car 98 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 101 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, truck 47 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 96 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 42 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, person 58 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 66 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 99 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 36 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 80 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 105 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 34 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 191, car 103 is located at coordinates [96.22, 327.54] with a bounding box of width 130.50 and height 70.94.
 At frame 192, car 98 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 101 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, truck 47 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 42 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 96 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, person 58 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 66 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 99 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 36 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 80 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 105 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 34 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 103 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 192, car 10 is located at coordinates [92.17, 325.37] with a bounding box of width 134.07 and height 71.59.
 At frame 193, car 98 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 42 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 101 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, truck 47 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 96 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, person 58 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 99 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 66 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 36 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 80 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 105 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 34 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 193, car 103 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 

=====================================================

At frame 193, car 10 is located at coordinates [87.79, 323.77] with a bounding box of width 135.62 and height 72.87.
 At frame 194, car 98 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 101 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 42 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, truck 47 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 96 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, person 58 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 99 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 66 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 80 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 105 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 36 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 34 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 10 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 194, car 103 is located at coordinates [83.35, 321.88] with a bounding box of width 136.76 and height 73.02.
 At frame 195, car 101 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 98 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 42 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, truck 47 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 96 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, person 58 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 99 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 66 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 36 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 105 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 80 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 34 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 103 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 195, car 10 is located at coordinates [0.18, 330.68] with a bounding box of width 93.23 and height 78.37.
 At frame 196, car 101 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 98 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 42 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, person 58 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, truck 47 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 96 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 99 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 66 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 105 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 36 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 80 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 34 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 103 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 196, car 10 is located at coordinates [0.28, 327.43] with a bounding box of width 85.74 and height 71.99.
 At frame 197, car 42 is located at coordinates [736.12, 298.96] with a bounding box of width 178.93 and height 129.85.
 At frame 197, car 98 is located at coordinates [736.12, 298.96] with a bounding box of width 178.93 and height 129.85.
 At frame 197, car 101 is located at coordinates [736.12, 298.96] with a bounding box of width 178.93 and height 129.85.
 At frame 197, person 58 is located at coordinates [736.12, 298.96] with a bounding box of width 178.93 and height 129.85.
 At frame 197, car 96 is located at coordinates [736.12, 298.96] with a bounding box of width 178.93 and height 129.85.
 At frame 197, truck 47 is located at coordinates [736.12, 298.96] with a bounding box of width 178.93 and height 129.85.
 At frame 197, car 99 is located at coordinates [736.12, 298.96] with a bounding box of width 178.93 and height 129.85.
 

=====================================================

