At frame 0, car 1 is located at coordinates [100.09, 372.36] with a bounding box of width 133.80 and height 74.18.
 At frame 177, car 127 is located at coordinates [42.53, 361.48] with a bounding box of width 218.79 and height 105.80.
 At frame 177, car 75 is located at coordinates [42.53, 361.48] with a bounding box of width 218.79 and height 105.80.
 At frame 177, car 118 is located at coordinates [42.53, 361.48] with a bounding box of width 218.79 and height 105.80.
 At frame 177, car 83 is located at coordinates [42.53, 361.48] with a bounding box of width 218.79 and height 105.80.
 At frame 177, car 98 is located at coordinates [42.53, 361.48] with a bounding box of width 218.79 and height 105.80.
 At frame 177, car 126 is located at coordinates [42.53, 361.48] with a bounding box of width 218.79 and height 105.80.
 At frame 177, truck 128 is located at coordinates [42.53, 361.48] with a bounding box of width 218.79 and height 105.80.
 At frame 178, car 24 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 75 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 10 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 51 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 127 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 118 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 83 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 98 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 178, car 128 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 

=====================================================

At frame 178, car 126 is located at coordinates [9.14, 361.05] with a bounding box of width 244.67 and height 109.07.
 At frame 179, car 24 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 10 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 75 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 51 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 127 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 83 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 118 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 98 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 128 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 179, car 126 is located at coordinates [0.77, 361.35] with a bounding box of width 241.28 and height 111.67.
 At frame 180, car 24 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 75 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 10 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 127 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 51 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 83 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 128 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 98 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 126 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 180, car 118 is located at coordinates [0.18, 360.86] with a bounding box of width 228.77 and height 114.28.
 At frame 181, car 75 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 24 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 10 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 51 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 127 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 83 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 128 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 118 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 98 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 181, car 126 is located at coordinates [1016.41, 356.02] with a bounding box of width 239.69 and height 147.86.
 At frame 182, car 24 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 75 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 10 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 127 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 51 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 118 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 83 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 128 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 126 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 182, car 98 is located at coordinates [0.39, 360.95] with a bounding box of width 207.62 and height 119.81.
 At frame 183, car 75 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 24 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 10 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 51 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 127 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 118 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 83 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 98 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 At frame 183, car 126 is located at coordinates [1031.39, 356.48] with a bounding box of width 247.48 and height 154.94.
 

=====================================================

At frame 184, car 24 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 75 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 10 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 51 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 127 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 83 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 118 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 98 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 126 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 184, car 133 is located at coordinates [0.25, 359.49] with a bounding box of width 180.87 and height 127.70.
 At frame 185, car 24 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 75 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 10 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 127 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 51 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 83 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 118 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 98 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 133 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 185, car 126 is located at coordinates [0.27, 358.79] with a bounding box of width 168.72 and height 129.65.
 At frame 186, car 24 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 75 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 10 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 127 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 51 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 83 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 118 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 133 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 98 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 186, car 126 is located at coordinates [0.33, 357.74] with a bounding box of width 151.94 and height 127.13.
 At frame 187, car 75 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 24 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 10 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 51 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 127 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 83 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 118 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 98 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 133 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 187, car 126 is located at coordinates [1069.03, 350.82] with a bounding box of width 210.36 and height 175.40.
 At frame 188, car 75 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 24 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 10 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 127 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 51 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 83 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 139 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 118 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 98 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 126 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 

=====================================================

At frame 188, car 140 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 188, car 133 is located at coordinates [1079.12, 350.13] with a bounding box of width 200.24 and height 179.82.
 At frame 189, car 75 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 10 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 127 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 51 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 24 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 83 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 139 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 118 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 98 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 126 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 133 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 189, car 140 is located at coordinates [1088.69, 347.67] with a bounding box of width 190.90 and height 185.93.
 At frame 190, car 75 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 127 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 51 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 24 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 139 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 83 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 10 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 98 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 118 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 133 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 140 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 190, car 126 is located at coordinates [1100.21, 347.57] with a bounding box of width 179.32 and height 192.25.
 At frame 191, car 75 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 10 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 127 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 51 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 139 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 83 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 24 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 118 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 133 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 98 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, person 144 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 126 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 191, car 140 is located at coordinates [1111.06, 346.92] with a bounding box of width 168.44 and height 198.75.
 At frame 192, car 75 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 10 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 51 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 127 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 83 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 139 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 133 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 118 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 98 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, person 146 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 126 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 

=====================================================

At frame 192, car 140 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, person 144 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 192, car 147 is located at coordinates [1122.14, 346.66] with a bounding box of width 157.42 and height 204.58.
 At frame 193, car 75 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 127 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 139 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 10 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 51 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 83 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 118 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 133 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 98 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, person 144 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 126 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 140 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 193, car 147 is located at coordinates [1132.19, 346.63] with a bounding box of width 147.29 and height 210.57.
 At frame 194, car 139 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 75 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 127 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 51 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 10 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 83 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 133 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 118 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 98 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, person 144 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 126 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 140 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 194, car 147 is located at coordinates [0.40, 381.56] with a bounding box of width 106.86 and height 81.66.
 At frame 195, car 10 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 139 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 127 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 75 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 51 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 83 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 133 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 118 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, person 144 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, person 150 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 98 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 126 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 147 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 195, car 140 is located at coordinates [826.97, 349.03] with a bounding box of width 126.55 and height 119.95.
 At frame 196, car 51 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 139 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 10 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 127 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 75 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 83 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 133 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 

=====================================================

At frame 196, car 118 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, person 144 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 98 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, person 150 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 126 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 147 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 196, car 140 is located at coordinates [287.07, 370.96] with a bounding box of width 146.25 and height 72.50.
 At frame 197, car 51 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 139 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 127 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 75 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 83 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 133 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 10 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 118 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, person 150 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 126 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, person 144 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 98 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 147 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 197, car 140 is located at coordinates [279.74, 370.81] with a bounding box of width 148.46 and height 74.70.
 At frame 198, car 127 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 51 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 139 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 75 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 133 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 83 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 10 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 118 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, person 150 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 147 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 126 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 156 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, person 144 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 140 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 198, car 98 is located at coordinates [61.32, 383.68] with a bounding box of width 174.41 and height 73.93.
 At frame 199, car 127 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 51 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 139 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 75 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 83 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 133 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 10 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 118 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, person 150 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 147 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, person 144 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 126 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 98 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 199, car 156 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 

=====================================================

At frame 199, car 140 is located at coordinates [48.83, 382.92] with a bounding box of width 183.35 and height 73.80.
 At frame 200, car 51 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 127 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 10 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 83 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 75 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 139 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 133 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 118 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, person 150 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 98 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, person 144 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 126 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 156 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
 At frame 200, car 140 is located at coordinates [252.58, 369.88] with a bounding box of width 160.55 and height 79.37.
