At frame 0, car 1 is located at coordinates [1255.73, 635.08] with a bounding box of width 99.20 and height 41.51.
 At frame 37, car 6 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 4 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 10 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 9 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 15 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 26 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 8 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 16 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 18 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 19 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 2 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 11 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, car 21 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 37, person 14 is located at coordinates [1360.21, 624.13] with a bounding box of width 106.54 and height 44.32.
 At frame 38, car 1 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 3 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 5 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 7 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 6 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 4 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 9 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 15 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 10 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 16 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 26 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 8 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 18 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 21 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 19 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, person 34 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 11 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, car 2 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 38, person 14 is located at coordinates [1362.26, 624.33] with a bounding box of width 106.65 and height 43.97.
 At frame 39, car 5 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 1 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 7 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 3 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 6 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 10 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 4 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 15 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 16 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 9 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 8 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 26 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 

=====================================================

At frame 39, car 18 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 21 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 19 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 2 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, person 34 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, person 14 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 11 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 39, car 28 is located at coordinates [1615.40, 614.41] with a bounding box of width 160.18 and height 71.69.
 At frame 40, car 5 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 1 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 7 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 3 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 6 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 4 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 10 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 15 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 9 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 16 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 8 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 2 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 18 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 26 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 21 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 11 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, car 19 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, person 34 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 40, person 14 is located at coordinates [1618.00, 614.54] with a bounding box of width 159.33 and height 71.32.
 At frame 41, car 7 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 5 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 1 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 6 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 3 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 4 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 15 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 10 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 8 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 16 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 18 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 9 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 2 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 11 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 26 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 19 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 41, car 21 is located at coordinates [1520.83, 619.19] with a bounding box of width 106.95 and height 61.50.
 At frame 42, car 1 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 6 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 7 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 5 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 10 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 3 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 

=====================================================

At frame 42, car 15 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 4 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 2 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 9 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 18 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 26 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 19 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 16 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 8 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 21 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 42, car 11 is located at coordinates [1369.79, 621.58] with a bounding box of width 106.75 and height 46.03.
 At frame 43, car 6 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 10 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 7 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 3 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 1 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 15 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 4 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 5 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 2 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 9 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 18 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 16 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 26 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 19 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 21 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 8 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 43, car 11 is located at coordinates [1043.66, 633.49] with a bounding box of width 111.99 and height 41.09.
 At frame 44, car 6 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 1 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 10 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 7 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 15 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 3 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 4 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 5 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 2 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 9 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 18 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 16 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 8 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 26 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 21 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 11 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 44, car 19 is located at coordinates [1044.52, 633.88] with a bounding box of width 112.69 and height 40.83.
 At frame 45, car 6 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 1 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 3 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 10 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 7 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 

=====================================================

At frame 45, car 15 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 4 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 5 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 9 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 2 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 26 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 18 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 16 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 21 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 45, car 19 is located at coordinates [1046.25, 634.38] with a bounding box of width 113.13 and height 40.66.
 At frame 46, car 1 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 6 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 7 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 3 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 15 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 4 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 10 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 26 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 5 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 9 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 2 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 8 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 18 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 16 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 39 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 11 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 21 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 46, car 19 is located at coordinates [1375.24, 621.44] with a bounding box of width 107.48 and height 45.85.
 At frame 47, car 6 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 1 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 3 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 7 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 10 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 15 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 4 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 26 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 5 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 9 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 18 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 2 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 16 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 39 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 8 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 21 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 19 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 47, car 11 is located at coordinates [1047.46, 633.97] with a bounding box of width 113.97 and height 40.94.
 At frame 48, car 3 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 6 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 7 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 1 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 

=====================================================

At frame 48, car 10 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 4 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 15 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 26 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 9 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 16 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 18 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, truck 5 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 21 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 2 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 48, car 39 is located at coordinates [178.32, 621.42] with a bounding box of width 111.61 and height 43.79.
 At frame 49, car 3 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 1 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 6 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 10 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 7 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 4 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 15 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 16 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 9 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 26 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 5 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 18 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 2 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 8 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 39 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 49, car 21 is located at coordinates [179.00, 621.29] with a bounding box of width 112.20 and height 43.78.
 At frame 50, car 1 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 6 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 3 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 10 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 7 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 15 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 4 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 9 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 5 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 16 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 26 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 18 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 19 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 2 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 21 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 50, car 8 is located at coordinates [1379.59, 621.91] with a bounding box of width 108.01 and height 45.91.
 At frame 51, car 1 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 3 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 6 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 10 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 15 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 4 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 7 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 

=====================================================

At frame 51, car 26 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 9 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 16 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 18 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 5 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 21 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 8 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 2 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 19 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 51, car 11 is located at coordinates [1381.78, 621.74] with a bounding box of width 107.13 and height 45.59.
 At frame 52, car 1 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 6 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 10 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 3 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 7 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 4 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 5 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 15 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 26 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 16 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 9 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 18 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 8 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 2 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 21 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 19 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 52, car 11 is located at coordinates [1382.93, 621.53] with a bounding box of width 106.89 and height 46.23.
 At frame 53, car 1 is located at coordinates [1383.10, 621.17] with a bounding box of width 106.99 and height 46.31.
 At frame 53, car 3 is located at coordinates [1383.10, 621.17] with a bounding box of width 106.99 and height 46.31.
 At frame 53, car 6 is located at coordinates [1383.10, 621.17] with a bounding box of width 106.99 and height 46.31.
 At frame 53, car 4 is located at coordinates [1383.10, 621.17] with a bounding box of width 106.99 and height 46.31.
 At frame 53, car 7 is located at coordinates [1383.10, 621.17] with a bounding box of width 106.99 and height 46.31.
 At frame 53, car 10 is located at coordinates [1383.10, 621.17] with a bounding box of width 106.99 and height 46.31.
